Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Slope Length (ft),Difficulty,Resort,Average Steepness,Groomed,Base,Lifts,Top,Vertical Rise (ft),Black,Blue,Double Black,Green,Terrain Park,Price,Total Runs,Location
Atlantic Cornice,11624.0,11985.0,364.0,844.8000000000001,Double Black,Copper,0.4308712121212121,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Black Bear Glade,9948.0,10689.0,741.0,1742.4,Double Black,Copper,0.4252754820936639,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Boulderado,11152.0,12228.0,1076.0,2481.6,Double Black,Copper,0.4335912314635719,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Bradley's Plunge,11588.0,12215.0,623.0,1531.1999999999998,Double Black,Copper,0.4068704284221526,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Buffalo Stampede,11378.0,11850.0,472.0,1478.4,Double Black,Copper,0.31926406926406925,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Buzzard's Alley,11480.0,12198.0,722.0,2851.2000000000003,Double Black,Copper,0.2532267115600449,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Calendar Chute,11788.0,12238.0,453.0,1056.0,Double Black,Copper,0.4289772727272727,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Cornice Chute,11768.0,12254.0,486.0,1161.6,Double Black,Copper,0.41838842975206614,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Curecanti,11467.0,12169.0,699.0,1953.6,Double Black,Copper,0.3578009828009828,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Denverite,11234.0,11788.0,554.0,1425.6000000000001,Double Black,Copper,0.3886083052749719,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Double Zero,11608.0,11982.0,377.0,1003.2,Double Black,Copper,0.3757974481658692,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Drain Pipe,11621.0,11955.0,335.0,844.8000000000001,Double Black,Copper,0.39654356060606055,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Falcon Alley,11752.0,12254.0,499.0,1003.2,Double Black,Copper,0.497408293460925,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Free Fall Glade,9882.0,10679.0,797.0,2164.7999999999997,Double Black,Copper,0.3681633407243164,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Iron Mask,11722.0,12188.0,466.0,1320.0,Double Black,Copper,0.353030303030303,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Lallarookn,11949.0,12182.0,233.0,1584.0,Double Black,Copper,0.14709595959595959,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Pacific Cornice,11667.0,12047.0,381.0,950.4,Double Black,Copper,0.4008838383838384,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Patrol Chute,11785.0,12251.0,463.0,1056.0,Double Black,Copper,0.4384469696969697,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Ram's Run,11253.0,11818.0,568.0,1478.4,Double Black,Copper,0.38419913419913415,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Resolution Bowl,11608.0,11932.0,325.0,792.0,Double Black,Copper,0.41035353535353536,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Schaeffer's,11601.0,12218.0,614.0,1478.4,Double Black,Copper,0.4153138528138528,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
So Fine,11739.0,12149.0,407.0,897.6,Double Black,Copper,0.4534313725490196,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Summit Stash,11860.0,12208.0,348.0,950.4,Double Black,Copper,0.3661616161616162,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
The Springs,11191.0,11854.0,666.0,1689.6000000000001,Double Black,Copper,0.39417613636363635,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Triple Zero,11614.0,11975.0,361.0,792.0,Double Black,Copper,0.45580808080808083,Groomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Upper Enchanted Forest,11539.0,11736.0,194.0,950.4,Double Black,Copper,0.20412457912457913,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Valentine's,11152.0,11798.0,646.0,1478.4,Double Black,Copper,0.43695887445887444,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Western Slope,11608.0,12251.0,643.0,1372.8,Double Black,Copper,0.4683857808857809,Ungroomed,9711,23,12326,2615,0.35,0.22,0.2,0.19,0.04,119,141,CO
Alley Loop,10052.0,10108.0,56.0,739.2,Green,Crested Butte,0.07575757575757576,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Aspen Park Road,9744.0,10276.0,528.0,1.05,Green,Crested Butte,502.85714285714283,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Augusta,9327.0,9472.0,144.0,844.8000000000001,Green,Crested Butte,0.17045454545454544,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Big Al's,9731.0,9941.0,207.0,1214.4,Green,Crested Butte,0.17045454545454544,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Bubba's Shortcut,10243.0,10335.0,92.0,1161.6,Green,Crested Butte,0.07920110192837466,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Elk Avenue,9757.0,10079.0,325.0,1795.2,Green,Crested Butte,0.18103832442067735,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Grand Traverse,9738.0,9957.0,220.0,1214.4,Green,Crested Butte,0.18115942028985507,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Gunsight Pass,9695.0,10144.0,449.0,4699.2,Green,Crested Butte,0.09554817841334695,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
High Tide,9324.0,9475.0,154.0,1003.2,Green,Crested Butte,0.15350877192982457,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Houston,9711.0,10240.0,528.0,1.0,Green,Crested Butte,528.0,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Kubler,10141.0,10289.0,148.0,1636.8,Green,Crested Butte,0.09042033235581623,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Little Queen,9977.0,10036.0,59.0,844.8000000000001,Green,Crested Butte,0.06983901515151515,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Lower Keystone,9718.0,10200.0,482.0,2851.2000000000003,Green,Crested Butte,0.1690516273849607,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Lower Twister,9373.0,10174.0,801.0,4171.2,Green,Crested Butte,0.19203107019562718,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Mary Jo,10023.0,10121.0,102.0,897.6,Green,Crested Butte,0.11363636363636363,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Mineral Point,9931.0,10328.0,397.0,2270.4,Green,Crested Butte,0.17485905567300916,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Peach Tree,9324.0,9482.0,157.0,1689.6000000000001,Green,Crested Butte,0.0929214015151515,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Peanut,10174.0,10331.0,157.0,1478.4,Green,Crested Butte,0.10619588744588744,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Poverty Gulch,9980.0,10276.0,295.0,1953.6,Green,Crested Butte,0.151003276003276,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Roller Coaster,10056.0,10371.0,312.0,1689.6000000000001,Green,Crested Butte,0.18465909090909088,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Rustler's Gulch,9298.0,9478.0,180.0,1003.2,Green,Crested Butte,0.17942583732057416,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Splain's Gulch,9849.0,10144.0,292.0,1847.9999999999998,Green,Crested Butte,0.15800865800865802,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
T-Bar Road,9646.0,9734.0,89.0,1214.4,Green,Crested Butte,0.07328722002635045,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Topsy,9820.0,10138.0,318.0,1900.8,Green,Crested Butte,0.1672979797979798,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Twin Bridges,9623.0,9951.0,328.0,2798.4,Green,Crested Butte,0.11720983419096627,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Warming House Hill,9396.0,9711.0,315.0,2217.6,Green,Crested Butte,0.14204545454545456,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Yellow Brick Road,10276.0,10738.0,463.0,1.09,Green,Crested Butte,424.77064220183485,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Black Eagle,9131.0,10141.0,1010.0,4857.6,Blue,Crested Butte,0.2079216073781291,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Breakfast Trail,10299.0,10453.0,154.0,1003.2,Blue,Crested Butte,0.15350877192982457,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Buckley,9281.0,9744.0,463.0,1795.2,Blue,Crested Butte,0.257909982174688,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Bushwacker,9711.0,10246.0,535.0,2640.0,Blue,Crested Butte,0.20265151515151514,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Canaan,10387.0,10755.0,367.0,1267.2,Blue,Crested Butte,0.289614898989899,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Cascade,9642.0,10141.0,495.0,2164.7999999999997,Blue,Crested Butte,0.2286585365853659,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Columbine Hill,9436.0,10000.0,564.0,3326.4,Blue,Crested Butte,0.16955266955266954,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Conundrum,9577.0,9688.0,108.0,1214.4,Blue,Crested Butte,0.08893280632411067,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Daisy,9833.0,10148.0,315.0,2692.8,Blue,Crested Butte,0.11697860962566844,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Deer Pass,9629.0,9767.0,138.0,950.4,Blue,Crested Butte,0.1452020202020202,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Elko Park,9639.0,10154.0,515.0,3326.4,Blue,Crested Butte,0.1548220298220298,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Fallaway,10259.0,10381.0,125.0,950.4,Blue,Crested Butte,0.13152356902356901,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Floresta,9751.0,10030.0,279.0,1320.0,Blue,Crested Butte,0.21136363636363636,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Forest Queen,10039.0,11102.0,1063.0,4276.8,Blue,Crested Butte,0.24855031799476243,Groomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Gus's Way,9839.0,10194.0,351.0,2798.4,Blue,Crested Butte,0.12542881646655232,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
Homeowner's,9629.0,10138.0,509.0,4804.8,Blue,Crested Butte,0.10593573093573093,Ungroomed,9132,15,11874,2742,0.22,0.26,0.33,0.16,0.02,129,164,CO
