Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Slope Length (ft),Difficulty,Resort,Average Steepness,Groomed,Base,Lifts,Top,Vertical Rise (ft),Black,Blue,Double Black,Green,Terrain Park,Price,Total Runs
Klickity Klack,9337.0,9596.0,262.0,580.8,Black,Vail,0.4511019283746557,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Ledges,9183.0,9583.0,400.0,1214.4,Black,Vail,0.3293807641633728,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Lindsey's,8510.0,9206.0,696.0,2217.6,Black,Vail,0.3138528138528139,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Little Ollie,10089.0,10823.0,735.0,2376.0,Black,Vail,0.3093434343434344,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Log Chute,9288.0,9603.0,312.0,739.2,Black,Vail,0.4220779220779221,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Look Ma,10207.0,10512.0,305.0,897.6,Black,Vail,0.339795008912656,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Lover's Leap,10377.0,11322.0,945.0,3273.6,Black,Vail,0.2886730205278593,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Lower Berries,9724.0,10121.0,397.0,1478.4,Black,Vail,0.26853354978354976,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Lower Pickeroon,9754.0,10135.0,381.0,1214.4,Black,Vail,0.3137351778656126,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Lower Preserve,8314.0,8678.0,364.0,1161.6,Black,Vail,0.3133608815426997,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Lower Safari,8323.0,8868.0,545.0,1478.4,Black,Vail,0.3686417748917749,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Marmot Valley,9590.0,10049.0,459.0,2112.0,Black,Vail,0.21732954545454544,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Middle Simba,8635.0,8986.0,351.0,950.4,Black,Vail,0.3693181818181818,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Milt's Face,10285.0,11047.0,761.0,1636.8,Black,Vail,0.4649315738025416,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Minnie's,9124.0,9646.0,522.0,1531.1999999999996,Black,Vail,0.3409090909090909,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Morning Side Ridge,10161.0,10896.0,735.0,1584.0,Black,Vail,0.4640151515151515,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Morning Thunder,10112.0,10512.0,400.0,1161.6,Black,Vail,0.34435261707988984,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Mountain Glade,10151.0,10922.0,771.0,2112.0,Black,Vail,0.3650568181818182,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
N. Rim,10791.0,11158.0,367.0,1056.0,Black,Vail,0.3475378787878788,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Never,9669.0,10689.0,1024.0,3590.4,Black,Vail,0.28520499108734404,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Northstar,9728.0,10968.0,1237.0,4963.2,Black,Vail,0.2492343649258543,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
O.S.,9403.0,10663.0,1260.0,1.04,Black,Vail,1211.5384615384614,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Old 9 Line,9124.0,9616.0,489.0,1425.6,Black,Vail,0.343013468013468,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Orient Express,10108.0,11234.0,1125.0,4646.4,Black,Vail,0.24212293388429754,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Outer Mongolia Bowl,10515.0,11339.0,823.0,3326.4,Black,Vail,0.2474146224146224,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Ouzo,10115.0,10705.0,591.0,1425.6,Black,Vail,0.4145622895622895,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Ouzo Glade,9934.0,10673.0,738.0,1848.0,Black,Vail,0.3993506493506494,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Over Yonder,10135.0,10745.0,610.0,1531.1999999999996,Black,Vail,0.3983803552769071,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Pepi's Face,8238.0,8432.0,190.0,430.0,Black,Vail,0.4418604651162791,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Poppyfields West,10686.0,11207.0,522.0,1848.0,Black,Vail,0.2824675324675325,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Powerline Glade,10676.0,11188.0,512.0,2217.6,Black,Vail,0.2308802308802309,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Pronto,9675.0,9957.0,282.0,897.6,Black,Vail,0.3141711229946524,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Ptarmigan Ridge,10682.0,10961.0,279.0,3537.600000000001,Black,Vail,0.07886702849389415,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Rasputin's Revenge,10174.0,11037.0,863.0,2164.8,Black,Vail,0.3986511456023651,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Red Square,10541.0,11047.0,505.0,2112.0,Black,Vail,0.2391098484848485,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Red Zinger,10118.0,10778.0,659.0,1900.8,Black,Vail,0.34669612794612803,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Resolution,10643.0,11463.0,820.0,3643.2,Black,Vail,0.2250768555116381,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Ricky's Ridge,9948.0,10846.0,902.0,2270.4,Black,Vail,0.3972868217054264,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Riva Glade,9954.0,10653.0,702.0,1900.8,Black,Vail,0.3693181818181818,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Roger's Run,9731.0,10689.0,955.0,2745.6,Black,Vail,0.3478292540792541,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
S. Look Ma,10171.0,10499.0,328.0,1320.0,Black,Vail,0.2484848484848485,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
S. Rim,10656.0,11181.0,525.0,1742.4,Black,Vail,0.3013085399449036,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Seldom,9800.0,10850.0,1050.0,2956.8,Black,Vail,0.35511363636363635,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Shangri-La,9934.0,11375.0,1444.0,1.47,Black,Vail,982.3129251700681,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Shangri-La Glade,9990.0,10584.0,594.0,2217.6,Black,Vail,0.26785714285714285,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Skree Field,10551.0,11224.0,676.0,2640.0,Black,Vail,0.25606060606060604,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Steep & Deep,10699.0,11342.0,643.0,2164.8,Black,Vail,0.2970251293422025,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Straight Shot,10272.0,10853.0,581.0,1372.8,Black,Vail,0.4232226107226108,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Sun Up Catwalk,9396.0,10128.0,732.0,4488.0,Black,Vail,0.16310160427807488,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Sundown Catwalk,9396.0,10246.0,846.0,4329.5999999999985,Black,Vail,0.19539911308203994,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Sweet N Sour,9823.0,10787.0,965.0,3115.2,Black,Vail,0.3097714432460195,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
The Divide,9646.0,11463.0,1818.0,1.46,Black,Vail,1245.2054794520548,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
The Skipper,10564.0,10883.0,322.0,1108.8,Black,Vail,0.29040404040404044,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
The Slot,10217.0,11073.0,856.0,2428.8,Black,Vail,0.35243741765480896,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Tourist Trap,9367.0,9682.0,315.0,739.2,Black,Vail,0.4261363636363636,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Upper Riva Ridge,9974.0,10751.0,778.0,2428.8,Black,Vail,0.3203227931488801,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Upper Wildcard #1,10338.0,10883.0,545.0,1478.4,Black,Vail,0.3686417748917749,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Upper Wildcard #2,10351.0,10945.0,594.0,1531.1999999999996,Black,Vail,0.3879310344827587,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Widge's,9997.0,10889.0,892.0,2323.2,Black,Vail,0.3839531680440771,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Windows,10085.0,10699.0,614.0,1372.8,Black,Vail,0.44726107226107226,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Windows Pines,10682.0,11247.0,564.0,2692.8,Black,Vail,0.20944741532976827,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Windows Road,10886.0,11155.0,272.0,2587.2,Black,Vail,0.10513296227581942,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Wow,9865.0,11207.0,1342.0,3484.8,Black,Vail,0.3851010101010101,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Yonder,10180.0,11230.0,1053.0,3537.600000000001,Black,Vail,0.29765943012211665,Groomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Yonder Gully,10207.0,10709.0,502.0,1689.6,Black,Vail,0.2971117424242424,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Zot,10489.0,11047.0,554.0,1531.1999999999996,Black,Vail,0.3618077324973877,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Frontside Chutes,8652.0,9026.0,374.0,1161.6,,Vail,0.321969696969697,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Highline,9377.0,11033.0,1657.0,1.1,,Vail,1506.3636363636365,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Mudslide,8717.0,9144.0,427.0,633.6,,Vail,0.6739267676767676,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Prima,9173.0,10778.0,1604.0,4646.4,,Vail,0.34521349862258954,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Prima Cornice,9967.0,10705.0,738.0,1478.4,,Vail,0.4991883116883117,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Pump House,9334.0,9724.0,390.0,1056.0,,Vail,0.3693181818181818,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
The Narrows,8796.0,9229.0,433.0,1108.8,,Vail,0.3905122655122655,Ungroomed,8052,29,11564,3512,0.52,0.29,0.03,0.14,0.01,209,201
Allan Phipps,9472.0,10026.0,554.0,2956.8,Green,Winter Park,0.1873647186147186,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Big Valley,9557.0,9902.0,344.0,4118.4000000000015,Green,Winter Park,0.08352758352758352,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Bill Wilson Way,9442.0,9567.0,125.0,1267.2,Green,Winter Park,0.09864267676767677,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Bobcat,9416.0,9488.0,72.0,580.8,Green,Winter Park,0.12396694214876032,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Corridor,9124.0,9423.0,299.0,3484.8,Green,Winter Park,0.0858011937557392,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Dormouse,10472.0,10804.0,331.0,2534.4,Green,Winter Park,0.13060290404040406,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Easy Way,9508.0,9757.0,246.0,3168.0,Green,Winter Park,0.07765151515151515,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Gunbarrel,10466.0,10686.0,220.0,2059.2000000000007,Green,Winter Park,0.10683760683760682,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Hi-Lonesome Trail,10548.0,11204.0,656.0,5068.8,Green,Winter Park,0.1294191919191919,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Hobo Alley,10922.0,11083.0,161.0,1003.2,Green,Winter Park,0.1604864433811802,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Hookup,10538.0,10804.0,269.0,1795.2,Green,Winter Park,0.1498440285204991,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Jack Kendrick,9475.0,10144.0,669.0,4382.4,Green,Winter Park,0.15265607886089816,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Lower Parkway,9098.0,9370.0,272.0,1900.8,Green,Winter Park,0.1430976430976431,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Lower Village Way,9098.0,11073.0,1975.0,3.59,Green,Winter Park,550.1392757660167,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Lower White Rabbit,9724.0,10164.0,436.0,2798.4,Green,Winter Park,0.15580331618067467,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Mad Tea Party,9888.0,10056.0,171.0,1108.8,Green,Winter Park,0.15422077922077926,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Marmot Flats,9416.0,9573.0,157.0,1795.2,Green,Winter Park,0.0874554367201426,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Mock Turtle,9724.0,9977.0,253.0,2481.6,Green,Winter Park,0.10195035460992907,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Moose Walow,9396.0,9498.0,102.0,1003.2,Green,Winter Park,0.10167464114832536,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Olympia Spur,10886.0,11086.0,200.0,1372.8,Green,Winter Park,0.1456876456876457,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Porcupine,9390.0,9524.0,135.0,1267.2,Green,Winter Park,0.10653409090909093,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Shoo Fly,9459.0,9593.0,135.0,1425.6,Green,Winter Park,0.09469696969696967,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Ski Papa,9446.0,9580.0,138.0,1848.0,Green,Winter Park,0.07467532467532469,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Switchyard,10846.0,11198.0,351.0,2217.6,Green,Winter Park,0.1582792207792208,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Tie Siding,9462.0,9577.0,115.0,1161.6,Green,Winter Park,0.09900137741046833,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Tin Horn,9662.0,9777.0,115.0,897.6,Green,Winter Park,0.12811942959001782,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
To Village Way,9308.0,9377.0,69.0,950.4,Green,Winter Park,0.0726010101010101,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Turnpike,9094.0,9452.0,361.0,3854.4,Green,Winter Park,0.09365919468659197,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Upper Lonesome Whistle,10456.0,11089.0,630.0,1.07,Green,Winter Park,588.7850467289719,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Upper March Hare,10141.0,10636.0,499.0,2534.4,Green,Winter Park,0.1968907828282828,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Upper Parkway,9370.0,9711.0,338.0,2587.2,Green,Winter Park,0.13064316635745207,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Vista Dome,10056.0,10157.0,102.0,580.8,Green,Winter Park,0.17561983471074386,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Wagon Train,9495.0,9695.0,200.0,2587.2,Green,Winter Park,0.07730364873222016,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Whistlestop,10449.0,11201.0,755.0,1.58,Green,Winter Park,477.84810126582283,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Bellmar Bowl,10922.0,11037.0,115.0,686.4,Blue,Winter Park,0.16754079254079254,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Bluebell,10371.0,11214.0,843.0,4435.2,Blue,Winter Park,0.19007034632034636,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Buckaroo,9656.0,10249.0,597.0,4276.8,Blue,Winter Park,0.13959034792368125,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Butch's Breezeway,9501.0,10112.0,610.0,2956.8,Blue,Winter Park,0.20630411255411252,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Corona Way,9590.0,10312.0,722.0,1.36,Blue,Winter Park,530.8823529411766,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Cranmer,9472.0,10659.0,1188.0,1.04,Blue,Winter Park,1142.3076923076926,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Dilly Dally Valley,9895.0,10066.0,167.0,1372.8,Blue,Winter Park,0.12164918414918414,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Edelweiss,10354.0,11204.0,846.0,1.06,Blue,Winter Park,798.1132075471698,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Forever Eva,10512.0,11102.0,591.0,1953.6,Blue,Winter Park,0.3025184275184276,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Forever Eva Variant,10443.0,11089.0,646.0,2270.4,Blue,Winter Park,0.2845313601127554,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Forgot Me Not,10945.0,11975.0,1030.0,4171.2,Blue,Winter Park,0.2469313387034906,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Jabberwocky,9869.0,10679.0,810.0,4276.8,Blue,Winter Park,0.1893939393939394,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Juniper,10948.0,11834.0,886.0,3432.0,Blue,Winter Park,0.25815850815850816,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Larry Sale,9091.0,9669.0,581.0,2428.8,Blue,Winter Park,0.2392127799736495,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Lower Arrowhead Loop,9577.0,10486.0,909.0,3115.2,Blue,Winter Park,0.29179506933744226,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Lower Lonesome Whistle,9816.0,10449.0,636.0,4540.8,Blue,Winter Park,0.14006342494714588,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Lower March Hare,9902.0,10135.0,230.0,1056.0,Blue,Winter Park,0.2178030303030303,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Mary Jane,9452.0,10797.0,1348.0,1.04,Blue,Winter Park,1296.1538461538462,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Paintbrush,10922.0,11335.0,413.0,2059.2000000000007,Blue,Winter Park,0.20056332556332554,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Parry's Peek,10344.0,11985.0,1640.0,1.53,Blue,Winter Park,1071.8954248366013,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Primrose,10951.0,11230.0,279.0,1425.6,Blue,Winter Park,0.1957070707070707,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Quick Getaway,10482.0,10676.0,190.0,792.0,Blue,Winter Park,0.2398989898989899,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Quickdraw,9783.0,10138.0,354.0,1531.1999999999996,Blue,Winter Park,0.23119122257053296,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Rendezvous,9780.0,10052.0,272.0,2217.6,Blue,Winter Park,0.12265512265512266,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Rollins Ridge,11030.0,11188.0,161.0,1214.4,Blue,Winter Park,0.13257575757575754,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Roundhouse,10390.0,11040.0,653.0,3537.600000000001,Blue,Winter Park,0.18458842152872,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Shootout,9738.0,10118.0,377.0,1584.0,Blue,Winter Park,0.2380050505050505,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Sober Englishman,10479.0,10696.0,217.0,2692.8,Blue,Winter Park,0.08058526440879382,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Stagecoach,9905.0,10696.0,791.0,2851.2000000000007,Blue,Winter Park,0.2774270482603816,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Sundance,9839.0,10696.0,853.0,3273.6,Blue,Winter Park,0.260569403714565,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Tweedle Dee,9724.0,10105.0,381.0,1584.0,Blue,Winter Park,0.24053030303030304,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Upper Columbine,10807.0,10938.0,131.0,950.4,Blue,Winter Park,0.13783670033670034,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Upper Village Way,11079.0,11972.0,892.0,1.19,Blue,Winter Park,749.5798319327731,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
White Rabbit,10167.0,10679.0,512.0,2534.4,Blue,Winter Park,0.202020202020202,Groomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Wildwood Glade,11010.0,11158.0,148.0,633.6,Blue,Winter Park,0.2335858585858586,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
100's,10945.0,11250.0,308.0,1056.0,Black,Winter Park,0.2916666666666667,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Aces And Eights,10039.0,10696.0,653.0,2006.4,Black,Winter Park,0.3254585326953748,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Ambush,9094.0,9567.0,472.0,1900.8,Black,Winter Park,0.2483164983164983,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Balch,9639.0,10666.0,1027.0,2851.2000000000007,Black,Winter Park,0.36019921436588104,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Belle Fourche,10745.0,11644.0,899.0,3484.8,Black,Winter Park,0.2579775022956841,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Black Coal,10600.0,11253.0,653.0,1900.8,Black,Winter Park,0.3435395622895623,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Boiler,9672.0,10341.0,666.0,1795.2,Black,Winter Park,0.3709893048128342,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Bradley Bash,9659.0,10689.0,1030.0,2798.4,Black,Winter Park,0.3680674671240709,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Brakeman,9882.0,10387.0,505.0,1320.0,Black,Winter Park,0.3825757575757576,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Brian's Run,9094.0,9734.0,640.0,1636.8,Black,Winter Park,0.3910068426197458,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Calypso,10899.0,11155.0,256.0,1108.8,Black,Winter Park,0.2308802308802309,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Cannonball,9980.0,10617.0,636.0,1584.0,Black,Winter Park,0.4015151515151515,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Cheshire Cat,9826.0,10456.0,630.0,2587.2,Black,Winter Park,0.24350649350649356,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Chuck Wagon,9859.0,10026.0,167.0,512.0,Black,Winter Park,0.326171875,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Coupler,9826.0,10276.0,449.0,950.4,Black,Winter Park,0.4724326599326599,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Derailer,9619.0,11024.0,1404.0,4804.8,Black,Winter Park,0.2922077922077922,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Drunken Frenchman,9879.0,10801.0,922.0,2587.2,Black,Winter Park,0.35636982065553496,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Eagle Wind,10331.0,10807.0,476.0,2270.4,Black,Winter Park,0.20965468639887244,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Eldorado,10994.0,11293.0,299.0,950.4,Black,Winter Park,0.3146043771043771,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
Engeldive,9583.0,10046.0,466.0,1478.4,Black,Winter Park,0.3152056277056277,Ungroomed,9091,25,11988,2897,0.49,0.2,0.05,0.2,0.06,139,171
